ID_ALUNO,NU_ANO_CENSO,NO_CURSO,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,TP_SEXO,NU_IDADE
1B680DA0FC5ED1203CA325F78E637219,2019,PSICOLOGIA,40993996,"",1,20
BF0C3A9A5E0861439612F2D0F9B5585D,2019,PSICOLOGIA,40998143,"",1,22
F965E4107B19825F58EC48200049DED7,2019,PSICOLOGIA,41011391,"",1,21
6401DD672392ABAAAE7607A4B3DB463A,2019,PSICOLOGIA,41012581,"",1,22
E2AE80CABD0D30B21E1B57BAB2A72723,2019,PSICOLOGIA,41014261,"",1,20
95E9ED853691EA84F46794B2B16BFAE5,2019,PSICOLOGIA,41019395,"",1,22
E324C3B8B74439D1EA763772E46C9D4F,2019,PSICOLOGIA,41021060,"",1,22
319E99960F4CA8631894B5BB4F8608D9,2019,PSICOLOGIA,41023216,"",1,22
9559331789A645CFC07DB526D526ACED,2019,PSICOLOGIA,41024328,"",1,21
9AE8EFCECF0CF42912740E484625935D,2019,PSICOLOGIA,41026421,"",2,24
2B081A35A3D4164622A935E6E2AD86D4,2019,PSICOLOGIA,41026648,"",1,21
49665E5893553B13EF01FC0EE927EA9B,2019,PSICOLOGIA,41029010,"",2,20
15343C40AF01845473B62A84F6BDFBF1,2019,PSICOLOGIA,41034412,"",1,22
942DAEE3FA844C5788EAB191F24537A7,2019,PSICOLOGIA,41035205,"",1,21
7FCB7C31B3CD8920AFF36A0E79EF483F,2019,PSICOLOGIA,41037731,"",1,19
207896AD37011BF7D787750B021E0195,2019,PSICOLOGIA,41039752,"",1,20
76E5AE3805710FB3513B6A863CD0F3A6,2019,PSICOLOGIA,41003805,"",1,21
60498C494BC070C4F22482B1E8D4D79B,2019,PSICOLOGIA,41045129,"",2,21
277933423A86C9D603856B3D46E1CCD1,2019,PSICOLOGIA,41027669,"",2,20
9FB87AE4D802BAFBB97B6F10B3C0B260,2019,PSICOLOGIA,41009421,"",1,19
88D2FF8CB3FA6912B6B607C4957F95BD,2019,PSICOLOGIA,41037173,"",1,19
D28DEA1C88642073378D3AC43977B62E,2019,PSICOLOGIA,41046345,"",1,19
2E1B522B5D4276D81CD7456577540AF3,2019,PSICOLOGIA,41037138,"",1,19
E1FBD8459458F608FEDAB7F6BB60AF21,2019,PSICOLOGIA,41046428,"",1,19
20517C6FA76E6D520E2C4A52C4443153,2019,PSICOLOGIA,41024586,"",2,19
D53DCE4E470C0EE49CA519421CC30E38,2019,PSICOLOGIA,41043196,"",1,19
3DBF6B694D3C8AA90EB5DD7F2A529E9E,2019,PSICOLOGIA,41034539,"",2,20
9F5750D8FCD77FF8B164B5A936844171,2019,PSICOLOGIA,41020091,"",1,19
33E9A45E77DEA9E49BDC9D3B5CE853F9,2019,PSICOLOGIA,41045123,"",1,19
A56692A0176E3DEECAD4532204DE4AC6,2019,PSICOLOGIA,41045862,"",1,21
8B67C68163AFBC6E0C6B946D814F146D,2019,PSICOLOGIA,41020023,"",1,19
5A61CAB04A1922C75E180DF41B184190,2019,PSICOLOGIA,41038774,"",1,20
532AFC4D9BC7895396C18EEBE1EDBE51,2019,PSICOLOGIA,41016716,"",1,19
7F13B26841BE612E218765B2D92E33C3,2019,PSICOLOGIA,40993849,"",1,21
17C34092F32B8978B0272869561A3932,2019,PSICOLOGIA,40995079,"",1,20
8B2798A5E8FD534269721150855437F2,2019,PSICOLOGIA,40998489,"",1,19
3958C6DABC7A6C63863BC53A9C0DA791,2019,PSICOLOGIA,41000075,"",1,19
29003A88E72FA888088F2043E9136BCD,2019,PSICOLOGIA,41000198,"",1,22
F3C7D4F083F73ABDB5B86B61DDB080EF,2019,PSICOLOGIA,41000356,"",1,20
8A4E56C1F1B904222C4FFDAC45462104,2019,PSICOLOGIA,41001342,"",1,18
B42860E444C60A7B7D549C3BCE0881FE,2019,PSICOLOGIA,41003706,"",1,20
23AF753A439EAF146E524C1F162BD952,2019,PSICOLOGIA,41007048,"",1,21
678FD93B72E23008D210521B64AB4124,2019,PSICOLOGIA,41007160,"",1,20
DD54CA82EB0C7F2F47476744FB0B6A03,2019,PSICOLOGIA,41008317,"",1,19
3E1827DF34597F276C389298B03CAFD6,2019,PSICOLOGIA,41010726,"",1,18
54608E1463BEB765F850D71C0001EEBC,2019,PSICOLOGIA,42243818,"",1,21
D4C1D9378BF92B8437855A4C07416C88,2019,PSICOLOGIA,41013960,"",1,28
456797EEAB05FAE98429E6B5F4999C24,2019,PSICOLOGIA,41020572,"",1,21
B5200BCB36F06DDBE2EDE781632E5EFB,2019,PSICOLOGIA,41021033,"",1,18
17E38BB04E11537812FD732121662B80,2019,PSICOLOGIA,41021166,"",1,19
028FFC8ACE9692C91AABD74C17975D71,2019,PSICOLOGIA,41023970,"",2,20
F0055132944F0645EA54538D6DEE21A6,2019,PSICOLOGIA,41025087,"",1,23
62B277874FBD7904BAE795309E88ABA7,2019,PSICOLOGIA,41025154,"",1,19
434FE0DEA064B4BEFB0852F779F5603D,2019,PSICOLOGIA,41025254,"",2,21
8D4EA0A220B2C26FBB7247C1A11EB3FB,2019,PSICOLOGIA,41028996,"",1,19
A52AB64266C0320273968642A4F74880,2019,PSICOLOGIA,41029810,"",2,19
AE1DE86D7429890B5A478CB041ACA48B,2019,PSICOLOGIA,41030654,"",1,21
5C756924358F66A9B87C4EFDA7E45D83,2019,PSICOLOGIA,41030680,"",1,20
93998E39066E415F811442DC12D1287F,2019,PSICOLOGIA,41035734,"",2,22
B1EB1FD75475976A0461C1C8B0325E29,2019,PSICOLOGIA,41036091,"",1,19
5344CAB5014F4037077CACF345F33998,2019,PSICOLOGIA,41036222,"",1,20
F6018795188FF7801FF300B77E373E19,2019,PSICOLOGIA,41036396,"",2,20
19E2EEA3B60A664F04D1CB8C64C2B1DC,2019,PSICOLOGIA,41037145,"",1,20
219A90462F6DD0CE1AB450C4B15974EB,2019,PSICOLOGIA,41037158,"",2,20
06B3FB313D681C5F40660920AFA33489,2019,PSICOLOGIA,40746892,"",1,19
F73B39567C3CCD0C81BD5400410D2E41,2019,PSICOLOGIA,41037979,"",1,18
E1BEB14FA108B54B6D89867311BA14C0,2019,PSICOLOGIA,41038061,"",1,19
CF670851184981CDB089AA902ECE909A,2019,PSICOLOGIA,41038745,"",1,19
0B44AD103D6E5673189047F2348B8CC6,2019,PSICOLOGIA,41038772,"",2,20
9ADA702874EBF187C3081CBAA1BB4460,2019,PSICOLOGIA,41040256,"",2,19
F83B7F93FF42EB5DA2420FC4DD090829,2019,PSICOLOGIA,41042769,"",1,20
0D49213091B6F191097685837AEF15CA,2019,PSICOLOGIA,41044919,"",2,20
17DA4F4D046912C0CE29DCF565148F1B,2019,PSICOLOGIA,41045753,"",2,20
56A95284B4596DB02CE91F6B353E0DFA,2019,PSICOLOGIA,41046192,"",1,19
6C01E49B17BD493727C6553FFE18E5D0,2019,PSICOLOGIA,41043620,"",2,18
16A3CDD6FD841BD821D1039F10703FBF,2019,PSICOLOGIA,41035501,"",1,18
06B4BDBAB39B6CD09C316E792FE47DA6,2019,PSICOLOGIA,41039143,"",1,18
712CB64B237C2C99D767DDBDA11ACF26,2019,PSICOLOGIA,41037833,"",1,18
96D206C728AB601FE1F40E29383080CD,2019,PSICOLOGIA,41044642,"",2,19
B5448C12DD4B0B0E029A4278C9DED129,2019,PSICOLOGIA,41035872,"",1,19
6D891FB18ACB653BB9E8D7BD77639277,2019,PSICOLOGIA,41025898,"",1,23
96ECC32AC376629C5B62E7667E3A3CE6,2019,PSICOLOGIA,40985831,"",1,22
80924102E88C3DA4ADEEC02B13DAF799,2019,PSICOLOGIA,40985870,"",1,21
E71FDE314978501150A37451F0036DC8,2019,PSICOLOGIA,40985884,"",2,19
45DF093559FB61C8C4E744F23BB0E08A,2019,PSICOLOGIA,40985912,"",1,21
82C7637D01D544B1B6E711C4E7BD9A00,2019,PSICOLOGIA,40985995,"",1,19
FA589EB3C638BF084458B3543D44578E,2019,PSICOLOGIA,40986168,"",2,19
C72F1B2D365059693F99CEA116982E1A,2019,PSICOLOGIA,40986194,"",1,18
510F04046B39ADDF52344B0D177AB70E,2019,PSICOLOGIA,40986238,"",1,18
F4B5A3676CC700B84A9DDF59C4A21046,2019,PSICOLOGIA,40986239,"",1,18
94C7CE593153CB746D87AB7B77BF56E2,2019,PSICOLOGIA,40986252,"",1,18
AF15EFDC62DDDE9C532140301608F7E0,2019,PSICOLOGIA,40986258,"",1,18
D68F750EA303D94A28D3AA8B1D0446B6,2019,PSICOLOGIA,40986309,"",2,19
F14851ED3A74F985E05DB9E127286928,2019,PSICOLOGIA,40986456,"",2,19
C591A9A640075057074BA6F4B323AD7B,2019,PSICOLOGIA,40986703,"",1,18
C97F763EFBFE6D3D93FC13483577C80E,2019,PSICOLOGIA,40986732,"",2,21
5FFC5F8A2635CE3DB26E336313928802,2019,PSICOLOGIA,40987070,"",1,20
85A3DED44C4E2446D29DA94579F05115,2019,PSICOLOGIA,40987073,"",1,20
87486BDB8EE44C73C01133EFBE56E94A,2019,PSICOLOGIA,40987263,"",1,17
61EB1F94512F237C22B4A1A3562F69BC,2019,PSICOLOGIA,40987359,"",1,18
B0F126BDB728D4D5A337EDC3D752A993,2019,PSICOLOGIA,40987621,"",1,20
5AE7E8276DDDC2BBFDE0A5E0EB192D1F,2019,PSICOLOGIA,40987823,"",1,21
B31F56280FE602D085219AAFCCA3C0A1,2019,PSICOLOGIA,40987910,"",1,19
916377CA29812DD124D1C9F272BE42A9,2019,PSICOLOGIA,40987950,"",1,22
5A034939C87CB4905EE6052A7C89747E,2019,PSICOLOGIA,40988107,"",1,19
F15F6AFB9316BEE45D5DDA485FA1F997,2019,PSICOLOGIA,40988150,"",1,19
1152CDC1922865FB9BE68C567D0D9095,2019,PSICOLOGIA,40988178,"",1,19
ED9D0BE260917904837300DAC7807DBE,2019,PSICOLOGIA,40988441,"",2,18
6C7E0612018EB040B0C68AFBC63DB4E6,2019,PSICOLOGIA,40988515,"",1,20
CDF8281022DAAD72ECB2EE9D976F36C0,2019,PSICOLOGIA,40988697,"",1,19
3B1467D9CB32F06B6C60E36C6DF6870F,2019,PSICOLOGIA,40988729,"",1,18
49AF6F87579443AA4D3DE30DCB2EC9FD,2019,PSICOLOGIA,40988830,"",1,18
623C76593FA5F91CB988989BDCA823C1,2019,PSICOLOGIA,40989006,"",1,20
930BDFC8BCCBAF33D55D53F8A9D09286,2019,PSICOLOGIA,40989515,"",2,20
9B01AA21FC09A13414B82277A3D30882,2019,PSICOLOGIA,40989755,"",1,20
74595663CA018E2F1AFEAA49DA4CE308,2019,PSICOLOGIA,40989821,"",2,20
B9F447EA0F7DE6B5506490A35F520D03,2019,PSICOLOGIA,40990277,"",1,18
E6E6FC1BFA8139C68B72311138F1BF42,2019,PSICOLOGIA,40990954,"",1,19
4903916EF2174E12C578B4913EB51720,2019,PSICOLOGIA,40991663,"",1,20
937E70BC94A70F05731FB600EFE8F9CB,2019,PSICOLOGIA,40991690,"",2,20
0374A3122EAD74969C4CBB855946D635,2019,PSICOLOGIA,40991953,"",1,18
2D7688DD16A3E960A69AE8E3D79F85E1,2019,PSICOLOGIA,40992210,"",1,20
ADE630DAC919FBE13D81937D3345B661,2019,PSICOLOGIA,40992219,"",2,19
B7387DCF6888F74A60F32CDE80825CCC,2019,PSICOLOGIA,40992261,"",1,18
1DA0793450FFEACCEA50EACAF687C4FC,2019,PSICOLOGIA,40992267,"",1,21
5058F85B2A569F3C44F122250F0E48DE,2019,PSICOLOGIA,40992433,"",1,20
18E53A4A5D7F74C6DD160B4B0A0974B5,2019,PSICOLOGIA,40992447,"",1,18
2A7FEA93B28F3804C7587AD53FC044F4,2019,PSICOLOGIA,40992468,"",1,19
F596B965B919D6B3D08F16817374BCAE,2019,PSICOLOGIA,40992559,"",2,19
BD31267A68612A1E6FCD7F26C6F4BF8F,2019,PSICOLOGIA,40992660,"",1,18
3B50A175DC518C3BC61DF63C82E6E73C,2019,PSICOLOGIA,40992821,"",1,19
4D52A54F209C5EA3AD66F9BF35B49B23,2019,PSICOLOGIA,40992900,"",1,19
8B734AF0C48C82E05509A362B28D7081,2019,PSICOLOGIA,40993123,"",1,18
DFBC4889410338322BC81071F1779FFD,2019,BIBLIOTECONOMIA,41040773,"",1,49
4A06A404212F30B8EFCB57664739EC96,2019,BIBLIOTECONOMIA,41010226,"",1,29
0D6F27C893098B28428AC3614E048A7A,2019,BIBLIOTECONOMIA,41047114,"",1,45
2042F3116513D130F0A040C6D2BAD223,2019,BIBLIOTECONOMIA,40995405,"",1,40
E9B77A760BA41185F8607F091E193DA1,2019,BIBLIOTECONOMIA,41040498,"",2,53
7D1899F4DC4433DDDDBCF6E147F07CCE,2019,BIBLIOTECONOMIA,40996373,"",1,38
CA4A9F3B0674460A789A0D27CF78265D,2019,BIBLIOTECONOMIA,41010132,"",1,29
82F3026D2E3C4905F2BF722C28EDC37C,2019,BIBLIOTECONOMIA,41000556,"",1,34
66FCA026B6FA42AAF4A58D2FA2741E50,2019,BIBLIOTECONOMIA,40999535,"",1,31
9AA6E4FA4CE51190D035B4C22FF07814,2019,BIBLIOTECONOMIA,41000476,"",1,30
6E7AD7B3712E3EED6227A60F4C378F80,2019,BIBLIOTECONOMIA,40998569,"",1,33
D4040EF2F1CDC96FDB61A4CF125DA7BF,2019,BIBLIOTECONOMIA,40998543,"",2,35
74A5035DEBB16672DC64FE8C7E49F3CA,2019,BIBLIOTECONOMIA,41002538,"",1,32
219974A6C19519E7291A5485AFB92EA1,2019,BIBLIOTECONOMIA,40996964,"",1,35
97ED11C0E9964C988226724A0401E7B8,2019,BIBLIOTECONOMIA,40994036,"",1,31
78E415757650A5FDA7B9BB45A9EF894F,2019,BIBLIOTECONOMIA,40996703,"",1,30
CC1BEA6D041E8EFB68F6D15D70EAE3A4,2019,BIBLIOTECONOMIA,41001871,"",1,30
A28D0B79CA43283025E913C959899F77,2019,BIBLIOTECONOMIA,40998715,"",1,32
E8F86FD6AA42582F8E1D3B2D0D5BE543,2019,BIBLIOTECONOMIA,40997035,"",1,34
A7370A168749106A4C97DB2694C5C08F,2019,BIBLIOTECONOMIA,40997981,"",1,35
7EC81D22DC7944D8CAF6D2ACD8190844,2019,BIBLIOTECONOMIA,41001787,"",2,36
06E8D6BAB7CF9B37F150A879AE010E9E,2019,BIBLIOTECONOMIA,40994166,"",2,32
81771B356EC9F2B860C12246026F5CEC,2019,BIBLIOTECONOMIA,41014241,"",2,28
99E16D6D003678F4B58925C40F76ECB0,2019,BIBLIOTECONOMIA,41004860,"",1,30
C266A5DCF39406999A4B62D29A5DD5D8,2019,BIBLIOTECONOMIA,41011307,"",1,27
F94B2D6324830E9BEBFEB4DEDBE9CAF8,2019,BIBLIOTECONOMIA,41008619,"",1,28
7A1D8800FCD949F7071F627E79EE8A0C,2019,BIBLIOTECONOMIA,40744086,"",1,32
CC8511B36D7B3A8D2355A90C2C5F60CB,2019,BIBLIOTECONOMIA,41004894,"",1,32
2F734EEFF894DCF8CD0129AD6ED014F6,2019,BIBLIOTECONOMIA,41011234,"",1,27
435D8FA7B877114EA1FB8640527F6DDF,2019,BIBLIOTECONOMIA,41039490,"",1,57
8202E4F6D2911658B59CD5D0E5D6134E,2019,BIBLIOTECONOMIA,41002902,"",1,32
40F345F78F75BB3A2B5466B2CA52A997,2019,BIBLIOTECONOMIA,40994058,"",1,31
227A45CDBCE70988933AC2A73592D0A5,2019,BIBLIOTECONOMIA,41003212,"",1,26
04216BE409BD7EA22BAEBEB02A93B8AB,2019,BIBLIOTECONOMIA,41012477,"",2,27
D611D9E5E68DF503F56011D045530F39,2019,BIBLIOTECONOMIA,40744679,"",1,25
D28A31CA128F742DA3F4AAD41696DF3B,2019,BIBLIOTECONOMIA,41001928,"",1,33
4ACB88664E91C97D27D9D9949F11C3D2,2019,BIBLIOTECONOMIA,41003636,"",1,25
98F5F21250761F5349F53D35E4C30A88,2019,BIBLIOTECONOMIA,40996720,"",1,32
8CEF4526797AF1FD93C9D2094E5CD4F5,2019,BIBLIOTECONOMIA,41017180,"",2,24
F900CC7615A2EB16F5860607A1926872,2019,BIBLIOTECONOMIA,41004524,"",2,31
2E7C44B8263413CE980C3B557C9F1443,2019,BIBLIOTECONOMIA,41005047,"",1,30
1DFBC44FC31C8A51EDE61132FC038255,2019,BIBLIOTECONOMIA,41010521,"",2,27
820A0492686BB0466E2378CB9EFA7035,2019,BIBLIOTECONOMIA,41012247,"",1,27
59952D28D1C488FA4B3C4FF2B1D6E375,2019,BIBLIOTECONOMIA,41015338,"",2,27
E999BFDC4E3D39382406C1CED01F6746,2019,BIBLIOTECONOMIA,40998996,"",2,27
DC62126C7E758FA465B61844B21181CE,2019,BIBLIOTECONOMIA,40744405,"",2,24
EA28992C50E8B9EEC6238B888EA8BFC2,2019,BIBLIOTECONOMIA,40997477,"",1,33
187B497768F583E520D58AD81FAD51B6,2019,BIBLIOTECONOMIA,41019526,"",2,25
593E4E2947161FBA82D4CA37ADADFCB4,2019,BIBLIOTECONOMIA,41009087,"",1,24
25A9EC61312DC021D8CF6B31C3ABB5F0,2019,BIBLIOTECONOMIA,41002230,"",2,26
61E83F37BBA279D593B16EDAFFF557D1,2019,BIBLIOTECONOMIA,41004172,"",2,29
C34D69D61B7126FF5E8607503A2A0903,2019,BIBLIOTECONOMIA,41007034,"",1,27
02C46AF76FAA53DE56EF29C8ACA49066,2019,BIBLIOTECONOMIA,41009069,"",2,28
B1A45E85DD85391F60D2732EE1CCCBF5,2019,BIBLIOTECONOMIA,40745329,"",1,27
716C33584F616C9F7C1AFB76D0A73CC0,2019,BIBLIOTECONOMIA,41029583,"",1,24
341E9C955E145898ECC25059731780F9,2019,BIBLIOTECONOMIA,41000001,"",1,37
FC922A3FD8620ED95E64102B32A34705,2019,BIBLIOTECONOMIA,41014784,"",1,24
C27FD06D4F8811D4D74D02BBE9389F8A,2019,BIBLIOTECONOMIA,41008807,"",1,24
E7009CD7D99119C3D17E43E42395A082,2019,BIBLIOTECONOMIA,41012649,"",1,25
93DADD08D4A9BBF5B0FD12E9295BC625,2019,BIBLIOTECONOMIA,40998245,"",2,24
BCA9F4DD670D928ED02E6A9480E7791C,2019,BIBLIOTECONOMIA,40745874,"",2,25
B5C15BCBFB1C229424176B691E62E0B6,2019,BIBLIOTECONOMIA,41025661,"",1,23
099B3BB78F617A1604D80D60E3C172C5,2019,BIBLIOTECONOMIA,41034893,"",2,24
DBAE6A4D13A783D3E36BF826473006C8,2019,BIBLIOTECONOMIA,40998925,"",2,35
4879CECBA6EF3204CB87A6B3E36A6F1A,2019,BIBLIOTECONOMIA,41007438,"",2,26
F830AA21F79B4143AB2C7A3A1F409309,2019,BIBLIOTECONOMIA,41008976,"",1,23
026F107D9FBF18A75FB2F045EBD42BC6,2019,BIBLIOTECONOMIA,41018366,"",2,25
1BFF826CA467FD34AFD66A9DEC50AFF5,2019,BIBLIOTECONOMIA,40745887,"",1,22
32DC9D62885BE0EF4D1595A1E17AA2DC,2019,BIBLIOTECONOMIA,41018814,"",1,23
E7BE61FF53C9F8FCBBCFF8EB97A6864C,2019,BIBLIOTECONOMIA,41022424,"",2,22
F6578279C8E1CC1F696CFD053D55B143,2019,BIBLIOTECONOMIA,41026668,"",2,23
F3E1C597159E325D4924C1EFA7C8649B,2019,BIBLIOTECONOMIA,40746809,"",1,24
3509605D600DB2A647BCAE7860430AD3,2019,BIBLIOTECONOMIA,40746997,"",1,54
24C2A9CA21B99D0D15483AA3161FAE02,2019,BIBLIOTECONOMIA,41040405,"",1,55
E38728AFD1490BAD3EDB7D1A5457F3C5,2019,BIBLIOTECONOMIA,40993492,"",1,39
8A53BC4F5789D9BD56FACBD5C24B77A6,2019,BIBLIOTECONOMIA,41031567,"",1,23
A5CEE29B32515CA9FEFBBD4E89E07EB7,2019,BIBLIOTECONOMIA,41024203,"",2,28
46419B041BEEA4D28FC0B1DA011920EA,2019,BIBLIOTECONOMIA,41031855,"",1,24
8177A29D0D8A042C0719197DCA25D085,2019,BIBLIOTECONOMIA,41027174,"",1,23
7781F30E2B12568A4311F25FC22AA53A,2019,BIBLIOTECONOMIA,40746723,"",1,22
EDA5DD82B06A4238BAA5FA322A2721C5,2019,BIBLIOTECONOMIA,41032659,"",2,22
487362F752339D36D37E2C6418A40C04,2019,BIBLIOTECONOMIA,40746943,"",1,22
D7EE1C96887958B60A955B9B48F02E56,2019,BIBLIOTECONOMIA,41039904,"",1,55
B97E57966B1FDBE8160573A95B615787,2019,BIBLIOTECONOMIA,41046771,"",2,48
ED2C45249391B5B94CF869F583E0CB98,2019,BIBLIOTECONOMIA,41013466,"",2,24
712992841885E246A0D20538D6458079,2019,BIBLIOTECONOMIA,41029649,"",1,22
841C38D4831BCF51D6334F24B80A6056,2019,BIBLIOTECONOMIA,41009680,"",1,25
830838192232743BBF6772EE1C876EEB,2019,BIBLIOTECONOMIA,40997090,"",1,24
39776462F2F910CF569FD6756CD14F39,2019,BIBLIOTECONOMIA,40995498,"",1,39
76C7C831356BC0F90DDDA3B2C3509D48,2019,BIBLIOTECONOMIA,40744576,"",2,30
5DB025CF43F9782C3C91054D93584816,2019,BIBLIOTECONOMIA,41021226,"",1,23
BF3DA99AC8A804E9651A4BE815178A8C,2019,BIBLIOTECONOMIA,41023671,"",2,25
719B313A6A6C61C0F63D0B2096D0D3B5,2019,BIBLIOTECONOMIA,40746176,"",1,23
0905B99C6BE6C9166A8F7B8D78E723BD,2019,BIBLIOTECONOMIA,41028617,"",1,21
940936C5EBE226ECBB3C86CF7722A7CB,2019,BIBLIOTECONOMIA,40994572,"",2,43
35546497C241B8469B9D4A2030A1E106,2019,BIBLIOTECONOMIA,40746667,"",1,22
45418C72CCB05019B86F2467D9972E7F,2019,BIBLIOTECONOMIA,40994882,"",1,42
0E19C30297AE0D2C5AB6120256E78030,2019,BIBLIOTECONOMIA,41015958,"",1,28
4F7A1A6933A815567070934FEA7C5D91,2019,BIBLIOTECONOMIA,41026672,"",1,23
6817711A37B359FEC5C35650B7147787,2019,BIBLIOTECONOMIA,41028407,"",1,22
7253425D01829AB008A448A9FFBD975A,2019,BIBLIOTECONOMIA,41028920,"",1,23
1FBAE13012DE6A753E35C010A2ED3CC4,2019,BIBLIOTECONOMIA,41029452,"",1,22
068A526C6F1F1A2F5A3D30914E9A7236,2019,BIBLIOTECONOMIA,40746690,"",1,22
95FAC2D7633E4E72969627E2A919E40A,2019,BIBLIOTECONOMIA,41035071,"",1,21
C59B2871206FE33213589EC3DF34E9F8,2019,BIBLIOTECONOMIA,41035408,"",1,21
4DB95B51EA3CB1E443A358C1355F480D,2019,BIBLIOTECONOMIA,40747067,"",1,23
EAF04855EAD6529CF376825540F8BBCE,2019,BIBLIOTECONOMIA,41043336,"",2,21
7E47A3DE168D0263A16524D4C71B5CA5,2019,BIBLIOTECONOMIA,41044392,"",1,21
9A320CFBDBB2C24A10A831E5D049C92B,2019,BIBLIOTECONOMIA,41044415,"",1,22
C7E03B06EACA78C640E43D19EF44126C,2019,BIBLIOTECONOMIA,41047003,"",1,41
A14657826B3998C3A2DDE3B315AF5AC2,2019,BIBLIOTECONOMIA,41047210,"",1,39
994F9C2F0582DF292907458107991D61,2019,BIBLIOTECONOMIA,41047256,"",1,21
286C9AB8FAB0343D49BC46A403D58DE7,2019,BIBLIOTECONOMIA,40993510,"",1,23
48671BD75D3BC7155D5A3603C280EE50,2019,BIBLIOTECONOMIA,40999633,"",1,31
CDB5D56FF76576E2A102D9516FE5AC47,2019,BIBLIOTECONOMIA,41001229,"",2,31
3E20AD30CE6F8A5FFE0E36A643768C83,2019,BIBLIOTECONOMIA,41002817,"",1,21
E5CCDAF937D518A6794CDE3BE4F4400F,2019,BIBLIOTECONOMIA,41005295,"",1,23
453C07F50F4BCC3A7F7B78AB48DA748E,2019,BIBLIOTECONOMIA,41005462,"",2,21
7050E106EB8001B32DEFF2307625FAA0,2019,BIBLIOTECONOMIA,41009566,"",2,26
E12B708D5BD57A069E667C5097CF6179,2019,BIBLIOTECONOMIA,41010992,"",1,25
0CB83851BCC491AA1C7D2A4C7E397677,2019,BIBLIOTECONOMIA,41011431,"",2,28
FA3FAF5A4F92909F23DF9D29CC59A86F,2019,BIBLIOTECONOMIA,41013209,"",1,25
6ADD17DE0CD47A2BC1BA4B9C63C54675,2019,BIBLIOTECONOMIA,41014216,"",1,23
F157264A1C73CF09C5D6DBDE752CBA46,2019,BIBLIOTECONOMIA,41016414,"",2,25
6F31DB6F270B92A14F29390C76D6C194,2019,BIBLIOTECONOMIA,41016641,"",2,25
9E203BB6696C19C29A41E1A483A9C5BA,2019,BIBLIOTECONOMIA,41044007,"",1,21
04C547C2F09D7BCE8548EFC96AC82E6C,2019,BIBLIOTECONOMIA,41044857,"",2,20
FBD01ADA48AC04346E1CCECA2D9C430A,2019,BIBLIOTECONOMIA,41009504,"",1,28
9C51C194404C76C8C54F2E9E77CAF6C4,2019,BIBLIOTECONOMIA,41037275,"",2,20
9A8C4F5233C169FC706D06F62F9FC0C0,2019,BIBLIOTECONOMIA,41042502,"",2,20
83B4C5CFAA1E5BCB5E99874C2FDD9311,2019,BIBLIOTECONOMIA,41044104,"",1,21
737C46BEEE67919958D9D6120592C004,2019,BIBLIOTECONOMIA,41002784,"",1,22
834A2B4E9FF293A889C06FF855F29146,2019,BIBLIOTECONOMIA,41036678,"",1,19
F649ADEA8B44C231E1C5E6A1D8925F79,2019,BIBLIOTECONOMIA,41000035,"",1,22
024BDF291218830E5161376AEBF62370,2019,BIBLIOTECONOMIA,41004820,"",2,29
B9FDB4DE0EEB5367686524667D01E1C9,2019,BIBLIOTECONOMIA,41028496,"",1,21
4CE02BC35742FAAC0B0DDF10BF50EEFE,2019,BIBLIOTECONOMIA,41030322,"",1,23
0899D411091A94424F67CFD483DF9A05,2019,BIBLIOTECONOMIA,41033459,"",1,21
F3DA9243C69560C19F96EEC419B32C6B,2019,BIBLIOTECONOMIA,41036384,"",1,21
30C97534409029957F28615A2889C50F,2019,BIBLIOTECONOMIA,41037366,"",1,21
6B579B9F3B59A0BD89CD76AB36B13E5A,2019,BIBLIOTECONOMIA,41037559,"",2,20
9B48663C8C3F643F3C6CE6BC751E552D,2019,BIBLIOTECONOMIA,41038525,"",1,20
DF7141D5E5F2CE6FCACF9D03BD0A2887,2019,BIBLIOTECONOMIA,41039628,"",1,22
84C61663873AC9644AB93C00268C7E06,2019,BIBLIOTECONOMIA,41041689,"",1,21
A9B9C7EBB45CCCC5F0FCC1E608626D3C,2019,BIBLIOTECONOMIA,41044822,"",2,21
32900E9333B6022CE0C49A90C4AB2D12,2019,BIBLIOTECONOMIA,41045002,"",1,20
A31BE8BB8BE4BD392A3D868975EB78CE,2019,BIBLIOTECONOMIA,40747189,"",1,21
74CF08A4142244F3E768A93A87A08FB8,2019,BIBLIOTECONOMIA,40994052,"",1,23
E4017584A931B92D023FB3F5ED7F0E97,2019,BIBLIOTECONOMIA,40994334,"",1,32
04097826348B5D61EFD1FE71A91D7706,2019,BIBLIOTECONOMIA,41000376,"",1,31
B98357F0EB4E51692691DA9E8843C244,2019,BIBLIOTECONOMIA,41003079,"",1,27
71E83079708EE677D3EDBE5615FA85A3,2019,BIBLIOTECONOMIA,40744621,"",2,21
E8B3081A0EF5932773581EC430DA882A,2019,BIBLIOTECONOMIA,41007277,"",1,20
510B60077D1CF92AE9D37EF5BDD450F0,2019,BIBLIOTECONOMIA,41009360,"",1,21
C5ABC9E9734AB3B05A4F9AA5C500B162,2019,BIBLIOTECONOMIA,40745581,"",2,20
906E55CCFA6CFB983747C9770A9E3871,2019,BIBLIOTECONOMIA,41035708,"",1,21
116882FDD7BD951FB6709042D532A3DA,2019,BIBLIOTECONOMIA,41035828,"",1,20
